,Time,LTCUSDT,COMPUSDT
30183,2023-06-25 09:54:00,89.19,41.16
30184,2023-06-25 09:55:00,89.19,41.16
30185,2023-06-25 09:56:00,89.16,41.16
30186,2023-06-25 09:57:00,89.13,41.13
30187,2023-06-25 09:58:00,89.12,41.14
30188,2023-06-25 09:59:00,89.08,41.19
30189,2023-06-25 10:00:00,89.11,41.23
30190,2023-06-25 10:01:00,88.94,41.29
30191,2023-06-25 10:02:00,89.01,41.24
30192,2023-06-25 10:03:00,89.01,41.12
30193,2023-06-25 10:04:00,88.95,40.95
30194,2023-06-25 10:05:00,89.04,40.89
30195,2023-06-25 10:06:00,88.93,40.72
30196,2023-06-25 10:07:00,88.84,40.47
30197,2023-06-25 10:08:00,88.86,40.12
30198,2023-06-25 10:09:00,88.87,40.25
30199,2023-06-25 10:10:00,88.75,40.33
30200,2023-06-25 10:11:00,88.72,40.5
30201,2023-06-25 10:12:00,88.69,40.57
30202,2023-06-25 10:13:00,88.7,40.48
30203,2023-06-25 10:14:00,88.68,40.48
30204,2023-06-25 10:15:00,88.73,40.53
30205,2023-06-25 10:16:00,88.7,40.48
30206,2023-06-25 10:17:00,88.73,40.3
30207,2023-06-25 10:18:00,88.69,40.25
30208,2023-06-25 10:19:00,88.59,40.37
30209,2023-06-25 10:20:00,88.43,40.07
30210,2023-06-25 10:21:00,88.38,40.29
30211,2023-06-25 10:22:00,88.25,40.05
30212,2023-06-25 10:23:00,88.32,40.01
30213,2023-06-25 10:24:00,88.24,40.17
30214,2023-06-25 10:25:00,88.34,40.02
30215,2023-06-25 10:26:00,88.25,39.99
30216,2023-06-25 10:27:00,88.29,40.15
30217,2023-06-25 10:28:00,88.25,40.11
30218,2023-06-25 10:29:00,88.22,40.19
30219,2023-06-25 10:30:00,88.24,40.12
30220,2023-06-25 10:31:00,88.26,40.04
30221,2023-06-25 10:32:00,88.37,40.3
30222,2023-06-25 10:33:00,88.43,40.4
30223,2023-06-25 10:34:00,88.34,40.31
30224,2023-06-25 10:35:00,88.44,40.28
30225,2023-06-25 10:36:00,88.43,40.2
30226,2023-06-25 10:37:00,88.29,40.06
30227,2023-06-25 10:38:00,88.35,40.07
30228,2023-06-25 10:39:00,88.33,40.13
30229,2023-06-25 10:40:00,88.45,40.01
30230,2023-06-25 10:41:00,88.5,40.16
30231,2023-06-25 10:42:00,88.48,40.16
30232,2023-06-25 10:43:00,88.53,40.23
30233,2023-06-25 10:44:00,88.53,40.05
30234,2023-06-25 10:45:00,88.53,40.08
30235,2023-06-25 10:46:00,88.57,40.0
30236,2023-06-25 10:47:00,88.65,40.05
30237,2023-06-25 10:48:00,88.71,40.03
30238,2023-06-25 10:49:00,88.71,40.06
30239,2023-06-25 10:50:00,88.7,40.19
30240,2023-06-25 10:51:00,88.68,40.19
30241,2023-06-25 10:52:00,88.69,40.2
30242,2023-06-25 10:53:00,88.69,40.28
30243,2023-06-25 10:54:00,88.75,40.32
30244,2023-06-25 10:55:00,88.72,40.39
30245,2023-06-25 10:56:00,88.73,40.36
30246,2023-06-25 10:57:00,88.66,40.27
30247,2023-06-25 10:58:00,88.59,40.12
30248,2023-06-25 10:59:00,88.64,40.22
30249,2023-06-25 11:00:00,88.59,39.99
30250,2023-06-25 11:01:00,88.67,40.02
30251,2023-06-25 11:02:00,88.64,40.14
30252,2023-06-25 11:03:00,88.58,39.96
30253,2023-06-25 11:04:00,88.63,39.75
30254,2023-06-25 11:05:00,88.67,39.83
30255,2023-06-25 11:06:00,88.76,39.81
30256,2023-06-25 11:07:00,88.72,39.71
30257,2023-06-25 11:08:00,88.68,39.71
30258,2023-06-25 11:09:00,88.66,39.75
30259,2023-06-25 11:10:00,88.6,39.67
30260,2023-06-25 11:11:00,88.56,39.68
30261,2023-06-25 11:12:00,88.53,39.65
30262,2023-06-25 11:13:00,88.5,39.5
30263,2023-06-25 11:14:00,88.47,39.31
30264,2023-06-25 11:15:00,88.52,39.58
30265,2023-06-25 11:16:00,88.55,39.45
30266,2023-06-25 11:17:00,88.59,39.61
30267,2023-06-25 11:18:00,88.54,39.56
30268,2023-06-25 11:19:00,88.49,39.55
30269,2023-06-25 11:20:00,88.49,39.36
30270,2023-06-25 11:21:00,88.46,39.39
30271,2023-06-25 11:22:00,88.54,39.54
30272,2023-06-25 11:23:00,88.46,39.51
30273,2023-06-25 11:24:00,88.42,39.4
30274,2023-06-25 11:25:00,88.42,39.21
30275,2023-06-25 11:26:00,88.43,39.31
30276,2023-06-25 11:27:00,88.53,39.48
30277,2023-06-25 11:28:00,88.52,39.49
30278,2023-06-25 11:29:00,88.54,39.52
30279,2023-06-25 11:30:00,88.43,39.52
30280,2023-06-25 11:31:00,88.38,39.38
30281,2023-06-25 11:32:00,88.38,39.33
30282,2023-06-25 11:33:00,88.38,39.32
30283,2023-06-25 11:34:00,88.48,39.5
30284,2023-06-25 11:35:00,88.63,39.68
30285,2023-06-25 11:36:00,88.64,39.57
30286,2023-06-25 11:37:00,88.67,39.54
30287,2023-06-25 11:38:00,88.74,39.44
30288,2023-06-25 11:39:00,88.74,39.43
30289,2023-06-25 11:40:00,88.71,39.36
30290,2023-06-25 11:41:00,88.75,39.26
30291,2023-06-25 11:42:00,88.8,39.54
30292,2023-06-25 11:43:00,88.9,39.56
30293,2023-06-25 11:44:00,88.83,39.6
30294,2023-06-25 11:45:00,88.91,39.69
30295,2023-06-25 11:46:00,88.87,39.52
30296,2023-06-25 11:47:00,88.83,39.46
30297,2023-06-25 11:48:00,88.84,39.37
30298,2023-06-25 11:49:00,88.79,39.41
30299,2023-06-25 11:50:00,88.8,39.31
30300,2023-06-25 11:51:00,88.78,39.49
30301,2023-06-25 11:52:00,88.8,39.46
30302,2023-06-25 11:53:00,88.74,39.45
30303,2023-06-25 11:54:00,88.75,39.41
30304,2023-06-25 11:55:00,88.66,39.36
30305,2023-06-25 11:56:00,88.58,39.25
30306,2023-06-25 11:57:00,88.59,39.28
30307,2023-06-25 11:58:00,88.53,38.99
30308,2023-06-25 11:59:00,88.56,38.83
30309,2023-06-25 12:00:00,88.55,38.96
30310,2023-06-25 12:01:00,88.58,39.03
30311,2023-06-25 12:02:00,88.57,38.97
30312,2023-06-25 12:03:00,88.46,38.54
30313,2023-06-25 12:04:00,88.46,38.69
30314,2023-06-25 12:05:00,88.45,38.87
30315,2023-06-25 12:06:00,88.47,38.41
30316,2023-06-25 12:07:00,88.47,37.86
30317,2023-06-25 12:08:00,88.55,38.0
30318,2023-06-25 12:09:00,88.54,37.95
30319,2023-06-25 12:10:00,88.57,37.64
30320,2023-06-25 12:11:00,88.57,37.74
30321,2023-06-25 12:12:00,88.58,37.9
30322,2023-06-25 12:13:00,88.58,37.94
30323,2023-06-25 12:14:00,88.52,37.79
30324,2023-06-25 12:15:00,88.45,37.2
30325,2023-06-25 12:16:00,88.47,37.08
30326,2023-06-25 12:17:00,88.53,37.2
30327,2023-06-25 12:18:00,88.58,37.24
30328,2023-06-25 12:19:00,88.57,37.49
30329,2023-06-25 12:20:00,88.59,37.98
30330,2023-06-25 12:21:00,88.63,38.22
30331,2023-06-25 12:22:00,88.74,39.04
30332,2023-06-25 12:23:00,88.71,38.79
30333,2023-06-25 12:24:00,88.7,38.75
30334,2023-06-25 12:25:00,88.74,38.73
30335,2023-06-25 12:26:00,88.77,39.34
30336,2023-06-25 12:27:00,88.73,40.09
30337,2023-06-25 12:28:00,88.71,39.97
30338,2023-06-25 12:29:00,88.71,39.68
30339,2023-06-25 12:30:00,88.59,39.91
30340,2023-06-25 12:31:00,88.63,39.57
30341,2023-06-25 12:32:00,88.68,40.78
30342,2023-06-25 12:33:00,88.72,40.84
30343,2023-06-25 12:34:00,88.7,40.8
30344,2023-06-25 12:35:00,88.79,41.05
30345,2023-06-25 12:36:00,88.76,40.8
30346,2023-06-25 12:37:00,88.78,40.71
30347,2023-06-25 12:38:00,88.76,40.63
30348,2023-06-25 12:39:00,88.78,40.73
30349,2023-06-25 12:40:00,88.74,40.6
30350,2023-06-25 12:41:00,88.75,40.44
30351,2023-06-25 12:42:00,88.73,40.55
30352,2023-06-25 12:43:00,88.71,40.66
30353,2023-06-25 12:44:00,88.73,41.03
30354,2023-06-25 12:45:00,88.74,41.45
30355,2023-06-25 12:46:00,88.75,41.1
30356,2023-06-25 12:47:00,88.71,41.15
30357,2023-06-25 12:48:00,88.75,41.8
30358,2023-06-25 12:49:00,88.79,42.0
30359,2023-06-25 12:50:00,88.83,42.29
30360,2023-06-25 12:51:00,88.78,42.3
30361,2023-06-25 12:52:00,88.82,42.28
30362,2023-06-25 12:53:00,88.78,42.19
30363,2023-06-25 12:54:00,88.75,41.91
30364,2023-06-25 12:55:00,88.81,41.98
30365,2023-06-25 12:56:00,88.85,42.19
30366,2023-06-25 12:57:00,88.83,41.87
30367,2023-06-25 12:58:00,88.96,41.95
30368,2023-06-25 12:59:00,89.0,42.0
30369,2023-06-25 13:00:00,89.01,42.2
30370,2023-06-25 13:01:00,89.06,42.75
30371,2023-06-25 13:02:00,89.05,42.23
30372,2023-06-25 13:03:00,89.02,42.07
30373,2023-06-25 13:04:00,88.98,41.89
30374,2023-06-25 13:05:00,88.98,42.33
30375,2023-06-25 13:06:00,88.98,42.42
30376,2023-06-25 13:07:00,88.89,42.24
30377,2023-06-25 13:08:00,88.86,42.2
30378,2023-06-25 13:09:00,88.87,42.29
30379,2023-06-25 13:10:00,88.88,42.29
30380,2023-06-25 13:11:00,88.8,42.05
30381,2023-06-25 13:12:00,88.81,42.15
30382,2023-06-25 13:13:00,88.88,42.02
30383,2023-06-25 13:14:00,88.91,42.25
30384,2023-06-25 13:15:00,88.9,42.13
30385,2023-06-25 13:16:00,88.89,41.84
30386,2023-06-25 13:17:00,88.81,41.9
30387,2023-06-25 13:18:00,88.68,42.2
30388,2023-06-25 13:19:00,88.76,41.99
30389,2023-06-25 13:20:00,88.75,42.07
30390,2023-06-25 13:21:00,88.76,42.03
30391,2023-06-25 13:22:00,88.81,41.93
30392,2023-06-25 13:23:00,88.78,41.82
30393,2023-06-25 13:24:00,88.83,41.62
30394,2023-06-25 13:25:00,88.75,41.59
30395,2023-06-25 13:26:00,88.74,41.65
30396,2023-06-25 13:27:00,88.71,41.52
30397,2023-06-25 13:28:00,88.74,41.51
30398,2023-06-25 13:29:00,88.77,41.59
30399,2023-06-25 13:30:00,88.76,41.51
30400,2023-06-25 13:31:00,88.75,41.53
30401,2023-06-25 13:32:00,88.69,41.5
30402,2023-06-25 13:33:00,88.58,41.01
30403,2023-06-25 13:34:00,88.61,41.11
30404,2023-06-25 13:35:00,88.64,41.19
30405,2023-06-25 13:36:00,88.63,41.12
30406,2023-06-25 13:37:00,88.6,41.11
30407,2023-06-25 13:38:00,88.61,41.1
30408,2023-06-25 13:39:00,88.65,41.18
30409,2023-06-25 13:40:00,88.63,40.99
30410,2023-06-25 13:41:00,88.56,40.85
30411,2023-06-25 13:42:00,88.56,40.87
30412,2023-06-25 13:43:00,88.54,40.93
30413,2023-06-25 13:44:00,88.56,40.77
30414,2023-06-25 13:45:00,88.54,40.69
30415,2023-06-25 13:46:00,88.59,41.22
30416,2023-06-25 13:47:00,88.59,41.3
30417,2023-06-25 13:48:00,88.64,41.48
30418,2023-06-25 13:49:00,88.65,41.62
30419,2023-06-25 13:50:00,88.71,41.82
30420,2023-06-25 13:51:00,88.76,41.62
30421,2023-06-25 13:52:00,88.75,41.47
30422,2023-06-25 13:53:00,88.79,41.68
30423,2023-06-25 13:54:00,88.76,41.59
30424,2023-06-25 13:55:00,88.75,41.53
30425,2023-06-25 13:56:00,88.77,41.52
30426,2023-06-25 13:57:00,88.76,41.45
30427,2023-06-25 13:58:00,88.74,41.56
30428,2023-06-25 13:59:00,88.73,41.46
30429,2023-06-25 14:00:00,88.78,41.67
30430,2023-06-25 14:01:00,88.82,41.48
30431,2023-06-25 14:02:00,88.8,41.26
30432,2023-06-25 14:03:00,88.75,41.37
30433,2023-06-25 14:04:00,88.7,41.33
30434,2023-06-25 14:05:00,88.56,41.13
30435,2023-06-25 14:06:00,88.4,40.99
30436,2023-06-25 14:07:00,88.42,40.97
30437,2023-06-25 14:08:00,88.45,40.92
30438,2023-06-25 14:09:00,88.37,40.93
30439,2023-06-25 14:10:00,88.29,40.88
30440,2023-06-25 14:11:00,88.26,40.98
30441,2023-06-25 14:12:00,88.31,41.01
30442,2023-06-25 14:13:00,87.82,40.8
30443,2023-06-25 14:14:00,88.06,40.85
30444,2023-06-25 14:15:00,88.0,40.66
30445,2023-06-25 14:16:00,88.13,40.75
30446,2023-06-25 14:17:00,88.1,41.09
30447,2023-06-25 14:18:00,88.19,41.06
30448,2023-06-25 14:19:00,88.18,40.9
30449,2023-06-25 14:20:00,88.25,41.0
30450,2023-06-25 14:21:00,88.27,40.98
30451,2023-06-25 14:22:00,88.25,40.84
30452,2023-06-25 14:23:00,88.25,40.79
30453,2023-06-25 14:24:00,88.16,40.83
30454,2023-06-25 14:25:00,87.94,40.74
30455,2023-06-25 14:26:00,87.63,40.54
30456,2023-06-25 14:27:00,87.88,40.71
30457,2023-06-25 14:28:00,87.83,40.66
30458,2023-06-25 14:29:00,87.83,40.69
30459,2023-06-25 14:30:00,87.99,40.94
30460,2023-06-25 14:31:00,87.89,40.83
30461,2023-06-25 14:32:00,87.83,40.55
30462,2023-06-25 14:33:00,87.51,40.41
30463,2023-06-25 14:34:00,87.36,40.35
30464,2023-06-25 14:35:00,87.25,40.31
30465,2023-06-25 14:36:00,87.35,40.28
30466,2023-06-25 14:37:00,87.54,40.22
30467,2023-06-25 14:38:00,87.59,40.33
30468,2023-06-25 14:39:00,87.67,40.35
30469,2023-06-25 14:40:00,87.73,40.41
30470,2023-06-25 14:41:00,87.79,40.46
30471,2023-06-25 14:42:00,87.9,40.72
30472,2023-06-25 14:43:00,87.94,40.97
30473,2023-06-25 14:44:00,87.91,40.83
30474,2023-06-25 14:45:00,88.04,40.99
30475,2023-06-25 14:46:00,87.98,41.0
30476,2023-06-25 14:47:00,88.1,41.28
30477,2023-06-25 14:48:00,88.13,41.09
30478,2023-06-25 14:49:00,88.14,41.1
30479,2023-06-25 14:50:00,88.08,40.94
30480,2023-06-25 14:51:00,88.06,40.97
30481,2023-06-25 14:52:00,88.15,41.01
30482,2023-06-25 14:53:00,88.14,41.11
30483,2023-06-25 14:54:00,88.04,41.14
30484,2023-06-25 14:55:00,88.0,40.98
30485,2023-06-25 14:56:00,88.02,40.94
30486,2023-06-25 14:57:00,87.98,41.05
30487,2023-06-25 14:58:00,87.94,41.07
30488,2023-06-25 14:59:00,88.02,40.91
30489,2023-06-25 15:00:00,88.08,41.07
30490,2023-06-25 15:01:00,87.94,40.86
30491,2023-06-25 15:02:00,88.1,40.88
30492,2023-06-25 15:03:00,88.17,40.93
30493,2023-06-25 15:04:00,88.21,40.98
30494,2023-06-25 15:05:00,88.17,40.83
30495,2023-06-25 15:06:00,88.11,40.8
30496,2023-06-25 15:07:00,88.01,40.61
30497,2023-06-25 15:08:00,87.87,40.59
30498,2023-06-25 15:09:00,87.94,40.62
30499,2023-06-25 15:10:00,87.95,40.63
30500,2023-06-25 15:11:00,87.97,40.91
30501,2023-06-25 15:12:00,87.91,40.75
30502,2023-06-25 15:13:00,87.98,40.92
30503,2023-06-25 15:14:00,87.99,40.91
30504,2023-06-25 15:15:00,88.03,40.95
30505,2023-06-25 15:16:00,87.79,40.74
30506,2023-06-25 15:17:00,87.98,40.76
30507,2023-06-25 15:18:00,88.01,40.85
30508,2023-06-25 15:19:00,88.14,40.83
30509,2023-06-25 15:20:00,88.13,40.76
30510,2023-06-25 15:21:00,88.11,40.71
30511,2023-06-25 15:22:00,88.15,40.75
30512,2023-06-25 15:23:00,88.19,40.89
30513,2023-06-25 15:24:00,88.17,40.91
30514,2023-06-25 15:25:00,88.16,40.97
30515,2023-06-25 15:26:00,88.16,40.87
30516,2023-06-25 15:27:00,88.13,40.78
30517,2023-06-25 15:28:00,88.17,40.65
30518,2023-06-25 15:29:00,88.15,40.7
30519,2023-06-25 15:30:00,88.19,40.76
30520,2023-06-25 15:31:00,88.18,40.84
30521,2023-06-25 15:32:00,88.11,40.82
30522,2023-06-25 15:33:00,88.2,40.89
30523,2023-06-25 15:34:00,88.27,40.85
30524,2023-06-25 15:35:00,88.23,40.71
30525,2023-06-25 15:36:00,88.24,40.8
30526,2023-06-25 15:37:00,88.2,40.85
30527,2023-06-25 15:38:00,88.29,40.98
30528,2023-06-25 15:39:00,88.27,40.92
30529,2023-06-25 15:40:00,88.16,40.73
30530,2023-06-25 15:41:00,87.99,40.77
30531,2023-06-25 15:42:00,87.99,40.72
30532,2023-06-25 15:43:00,87.99,40.78
30533,2023-06-25 15:44:00,87.97,40.73
30534,2023-06-25 15:45:00,87.82,40.49
30535,2023-06-25 15:46:00,87.81,40.45
30536,2023-06-25 15:47:00,87.86,40.4
30537,2023-06-25 15:48:00,87.83,40.31
30538,2023-06-25 15:49:00,87.73,40.37
30539,2023-06-25 15:50:00,87.71,40.13
30540,2023-06-25 15:51:00,87.64,40.26
30541,2023-06-25 15:52:00,87.7,40.3
30542,2023-06-25 15:53:00,87.79,40.28
30543,2023-06-25 15:54:00,87.79,40.12
30544,2023-06-25 15:55:00,87.7,40.01
30545,2023-06-25 15:56:00,87.79,40.1
30546,2023-06-25 15:57:00,87.55,40.07
30547,2023-06-25 15:58:00,87.44,39.83
30548,2023-06-25 15:59:00,87.46,39.65
30549,2023-06-25 16:00:00,87.37,39.58
30550,2023-06-25 16:01:00,87.26,39.75
30551,2023-06-25 16:02:00,87.26,39.35
30552,2023-06-25 16:03:00,87.53,39.4
30553,2023-06-25 16:04:00,87.62,39.67
30554,2023-06-25 16:05:00,87.75,40.0
30555,2023-06-25 16:06:00,87.78,39.96
30556,2023-06-25 16:07:00,87.71,39.69
30557,2023-06-25 16:08:00,87.76,39.78
30558,2023-06-25 16:09:00,87.76,39.56
30559,2023-06-25 16:10:00,87.87,39.61
30560,2023-06-25 16:11:00,87.84,39.66
30561,2023-06-25 16:12:00,87.85,39.71
30562,2023-06-25 16:13:00,87.84,39.57
30563,2023-06-25 16:14:00,87.91,39.58
30564,2023-06-25 16:15:00,87.95,39.46
30565,2023-06-25 16:16:00,87.84,39.55
30566,2023-06-25 16:17:00,87.92,39.66
30567,2023-06-25 16:18:00,87.97,39.74
30568,2023-06-25 16:19:00,88.03,39.79
30569,2023-06-25 16:20:00,87.93,39.7
30570,2023-06-25 16:21:00,87.94,39.69
30571,2023-06-25 16:22:00,87.98,39.76
30572,2023-06-25 16:23:00,87.89,39.64
30573,2023-06-25 16:24:00,87.79,39.56
30574,2023-06-25 16:25:00,87.79,39.66
30575,2023-06-25 16:26:00,87.84,39.53
30576,2023-06-25 16:27:00,87.84,39.54
30577,2023-06-25 16:28:00,87.83,39.59
30578,2023-06-25 16:29:00,87.89,39.67
30579,2023-06-25 16:30:00,87.74,39.45
30580,2023-06-25 16:31:00,87.89,39.62
30581,2023-06-25 16:32:00,87.75,39.62
30582,2023-06-25 16:33:00,87.83,39.62
30583,2023-06-25 16:34:00,87.81,39.56
30584,2023-06-25 16:35:00,87.84,39.44
30585,2023-06-25 16:36:00,87.96,39.36
30586,2023-06-25 16:37:00,88.06,39.36
30587,2023-06-25 16:38:00,88.08,39.4
30588,2023-06-25 16:39:00,88.02,39.42
30589,2023-06-25 16:40:00,88.09,39.32
30590,2023-06-25 16:41:00,87.98,39.1
30591,2023-06-25 16:42:00,88.02,39.06
30592,2023-06-25 16:43:00,87.99,39.13
30593,2023-06-25 16:44:00,88.05,39.04
30594,2023-06-25 16:45:00,87.95,39.05
30595,2023-06-25 16:46:00,88.16,39.17
30596,2023-06-25 16:47:00,88.11,39.23
30597,2023-06-25 16:48:00,88.19,39.12
30598,2023-06-25 16:49:00,88.16,39.05
30599,2023-06-25 16:50:00,88.14,38.91
30600,2023-06-25 16:51:00,88.1,38.76
30601,2023-06-25 16:52:00,88.02,38.61
30602,2023-06-25 16:53:00,87.94,38.67
30603,2023-06-25 16:54:00,87.98,38.72
30604,2023-06-25 16:55:00,87.94,38.6
30605,2023-06-25 16:56:00,88.01,38.86
30606,2023-06-25 16:57:00,88.09,38.83
30607,2023-06-25 16:58:00,88.08,38.8
30608,2023-06-25 16:59:00,88.1,38.76
30609,2023-06-25 17:00:00,88.11,38.56
30610,2023-06-25 17:01:00,88.06,38.33
30611,2023-06-25 17:02:00,88.17,38.59
30612,2023-06-25 17:03:00,88.14,38.43
30613,2023-06-25 17:04:00,88.18,38.31
30614,2023-06-25 17:05:00,88.25,38.23
30615,2023-06-25 17:06:00,88.29,38.2
30616,2023-06-25 17:07:00,88.36,38.4
30617,2023-06-25 17:08:00,88.36,38.2
30618,2023-06-25 17:09:00,88.31,38.19
30619,2023-06-25 17:10:00,88.27,38.01
30620,2023-06-25 17:11:00,88.18,37.94
30621,2023-06-25 17:12:00,88.03,37.93
30622,2023-06-25 17:13:00,87.9,37.82
30623,2023-06-25 17:14:00,88.07,37.9
30624,2023-06-25 17:15:00,87.91,37.69
30625,2023-06-25 17:16:00,88.09,37.92
30626,2023-06-25 17:17:00,88.17,38.3
30627,2023-06-25 17:18:00,88.16,38.54
30628,2023-06-25 17:19:00,88.14,38.84
30629,2023-06-25 17:20:00,88.07,38.63
30630,2023-06-25 17:21:00,88.1,38.59
30631,2023-06-25 17:22:00,88.05,38.48
30632,2023-06-25 17:23:00,88.12,38.38
30633,2023-06-25 17:24:00,88.03,38.26
30634,2023-06-25 17:25:00,88.07,38.57
30635,2023-06-25 17:26:00,88.02,38.49
30636,2023-06-25 17:27:00,88.08,38.43
30637,2023-06-25 17:28:00,88.07,38.7
30638,2023-06-25 17:29:00,88.1,38.74
30639,2023-06-25 17:30:00,88.05,38.59
30640,2023-06-25 17:31:00,88.02,38.53
30641,2023-06-25 17:32:00,88.09,38.59
30642,2023-06-25 17:33:00,88.13,38.88
30643,2023-06-25 17:34:00,88.07,38.78
30644,2023-06-25 17:35:00,88.15,38.78
30645,2023-06-25 17:36:00,88.14,38.73
30646,2023-06-25 17:37:00,88.17,38.84
30647,2023-06-25 17:38:00,88.24,38.88
30648,2023-06-25 17:39:00,88.29,38.85
30649,2023-06-25 17:40:00,88.24,38.8
30650,2023-06-25 17:41:00,88.24,38.76
30651,2023-06-25 17:42:00,88.25,38.78
30652,2023-06-25 17:43:00,88.26,38.78
30653,2023-06-25 17:44:00,88.33,38.87
30654,2023-06-25 17:45:00,88.24,38.8
30655,2023-06-25 17:46:00,88.22,38.67
30656,2023-06-25 17:47:00,88.28,38.72
30657,2023-06-25 17:48:00,88.3,38.66
30658,2023-06-25 17:49:00,88.27,38.71
30659,2023-06-25 17:50:00,88.18,38.53
30660,2023-06-25 17:51:00,88.24,38.47
30661,2023-06-25 17:52:00,88.33,38.45
30662,2023-06-25 17:53:00,88.34,38.44
30663,2023-06-25 17:54:00,88.38,38.32
30664,2023-06-25 17:55:00,88.33,38.24
30665,2023-06-25 17:56:00,88.29,38.39
30666,2023-06-25 17:57:00,88.26,38.43
30667,2023-06-25 17:58:00,88.26,38.4
30668,2023-06-25 17:59:00,88.22,38.34
30669,2023-06-25 18:00:00,88.29,38.34
30670,2023-06-25 18:01:00,88.23,38.38
30671,2023-06-25 18:02:00,88.22,38.51
30672,2023-06-25 18:03:00,88.17,38.31
30673,2023-06-25 18:04:00,88.21,38.44
30674,2023-06-25 18:05:00,88.08,38.32
30675,2023-06-25 18:06:00,88.1,38.32
30676,2023-06-25 18:07:00,88.15,38.4
30677,2023-06-25 18:08:00,88.17,38.41
30678,2023-06-25 18:09:00,88.19,38.31
30679,2023-06-25 18:10:00,88.19,38.29
30680,2023-06-25 18:11:00,88.24,38.22
30681,2023-06-25 18:12:00,88.18,38.24
30682,2023-06-25 18:13:00,88.21,38.09
30683,2023-06-25 18:14:00,88.23,38.17
30684,2023-06-25 18:15:00,88.27,38.43
30685,2023-06-25 18:16:00,88.19,38.45
30686,2023-06-25 18:17:00,88.27,38.46
30687,2023-06-25 18:18:00,88.21,38.47
30688,2023-06-25 18:19:00,88.2,38.64
30689,2023-06-25 18:20:00,88.15,38.59
30690,2023-06-25 18:21:00,88.16,38.54
30691,2023-06-25 18:22:00,88.11,38.42
30692,2023-06-25 18:23:00,88.03,38.39
30693,2023-06-25 18:24:00,88.03,38.42
30694,2023-06-25 18:25:00,88.02,38.32
30695,2023-06-25 18:26:00,88.03,38.37
30696,2023-06-25 18:27:00,88.07,38.4
30697,2023-06-25 18:28:00,88.01,38.37
30698,2023-06-25 18:29:00,88.01,38.37
30699,2023-06-25 18:30:00,87.97,38.51
30700,2023-06-25 18:31:00,88.03,38.54
30701,2023-06-25 18:32:00,88.09,38.61
30702,2023-06-25 18:33:00,88.03,38.56
30703,2023-06-25 18:34:00,88.01,38.58
30704,2023-06-25 18:35:00,87.94,38.59
30705,2023-06-25 18:36:00,88.0,38.59
30706,2023-06-25 18:37:00,88.08,38.63
30707,2023-06-25 18:38:00,88.11,38.53
30708,2023-06-25 18:39:00,88.06,38.43
30709,2023-06-25 18:40:00,88.08,38.47
30710,2023-06-25 18:41:00,88.06,38.47
30711,2023-06-25 18:42:00,87.97,38.42
30712,2023-06-25 18:43:00,87.75,38.26
30713,2023-06-25 18:44:00,87.66,38.27
30714,2023-06-25 18:45:00,87.81,38.26
30715,2023-06-25 18:46:00,87.83,38.24
30716,2023-06-25 18:47:00,87.86,38.34
30717,2023-06-25 18:48:00,87.93,38.4
30718,2023-06-25 18:49:00,87.92,38.22
30719,2023-06-25 18:50:00,87.94,38.17
30720,2023-06-25 18:51:00,87.94,38.16
30721,2023-06-25 18:52:00,87.97,38.14
30722,2023-06-25 18:53:00,87.92,38.14
30723,2023-06-25 18:54:00,87.99,38.08
30724,2023-06-25 18:55:00,88.01,38.1
30725,2023-06-25 18:56:00,87.99,38.07
30726,2023-06-25 18:57:00,88.02,38.22
30727,2023-06-25 18:58:00,88.04,38.24
30728,2023-06-25 18:59:00,88.05,38.15
30729,2023-06-25 19:00:00,88.01,38.04
30730,2023-06-25 19:01:00,87.88,37.99
30731,2023-06-25 19:02:00,87.92,38.09
30732,2023-06-25 19:03:00,87.94,38.14
30733,2023-06-25 19:04:00,87.93,38.13
30734,2023-06-25 19:05:00,87.87,38.03
30735,2023-06-25 19:06:00,87.95,38.09
30736,2023-06-25 19:07:00,87.95,38.12
30737,2023-06-25 19:08:00,87.94,38.18
30738,2023-06-25 19:09:00,87.95,38.37
30739,2023-06-25 19:10:00,87.89,38.45
30740,2023-06-25 19:11:00,87.73,38.27
30741,2023-06-25 19:12:00,87.74,38.36
30742,2023-06-25 19:13:00,87.65,38.41
30743,2023-06-25 19:14:00,87.76,38.58
30744,2023-06-25 19:15:00,87.9,38.43
30745,2023-06-25 19:16:00,88.12,38.67
30746,2023-06-25 19:17:00,88.1,38.54
30747,2023-06-25 19:18:00,88.1,38.44
30748,2023-06-25 19:19:00,87.96,38.44
30749,2023-06-25 19:20:00,87.98,38.59
30750,2023-06-25 19:21:00,87.71,38.39
30751,2023-06-25 19:22:00,87.77,38.38
30752,2023-06-25 19:23:00,87.71,38.24
30753,2023-06-25 19:24:00,87.77,38.22
30754,2023-06-25 19:25:00,87.86,38.23
30755,2023-06-25 19:26:00,87.84,38.18
30756,2023-06-25 19:27:00,87.88,38.19
30757,2023-06-25 19:28:00,87.89,38.24
30758,2023-06-25 19:29:00,87.92,38.34
30759,2023-06-25 19:30:00,87.91,38.38
30760,2023-06-25 19:31:00,87.94,38.4
30761,2023-06-25 19:32:00,87.98,39.03
30762,2023-06-25 19:33:00,88.04,38.58
30763,2023-06-25 19:34:00,88.02,38.43
30764,2023-06-25 19:35:00,87.99,38.57
