,Time,LTCUSDT,MDTUSDT
17035,2023-06-16 06:46:00,75.1,0.03668
17036,2023-06-16 06:47:00,75.06,0.03663
17037,2023-06-16 06:48:00,75.08,0.03663
17038,2023-06-16 06:49:00,75.1,0.03663
17039,2023-06-16 06:50:00,75.11,0.03663
17040,2023-06-16 06:51:00,75.14,0.03655
17041,2023-06-16 06:52:00,75.11,0.03667
17042,2023-06-16 06:53:00,75.11,0.0367
17043,2023-06-16 06:54:00,75.12,0.0367
17044,2023-06-16 06:55:00,75.17,0.0367
17045,2023-06-16 06:56:00,75.21,0.0367
17046,2023-06-16 06:57:00,75.27,0.0367
17047,2023-06-16 06:58:00,75.3,0.0367
17048,2023-06-16 06:59:00,75.34,0.0367
17049,2023-06-16 07:00:00,75.33,0.0367
17050,2023-06-16 07:01:00,75.28,0.0367
17051,2023-06-16 07:02:00,75.23,0.0367
17052,2023-06-16 07:03:00,75.23,0.03665
17053,2023-06-16 07:04:00,75.22,0.03665
17054,2023-06-16 07:05:00,75.18,0.03665
17055,2023-06-16 07:06:00,75.23,0.03665
17056,2023-06-16 07:07:00,75.22,0.03658
17057,2023-06-16 07:08:00,75.25,0.03658
17058,2023-06-16 07:09:00,75.26,0.03658
17059,2023-06-16 07:10:00,75.29,0.03658
17060,2023-06-16 07:11:00,75.33,0.03665
17061,2023-06-16 07:12:00,75.3,0.03665
17062,2023-06-16 07:13:00,75.32,0.03667
17063,2023-06-16 07:14:00,75.29,0.03667
17064,2023-06-16 07:15:00,75.27,0.03667
17065,2023-06-16 07:16:00,75.23,0.03668
17066,2023-06-16 07:17:00,75.24,0.03668
17067,2023-06-16 07:18:00,75.34,0.03668
17068,2023-06-16 07:19:00,75.32,0.03668
17069,2023-06-16 07:20:00,75.32,0.03668
17070,2023-06-16 07:21:00,75.31,0.03668
17071,2023-06-16 07:22:00,75.3,0.03668
17072,2023-06-16 07:23:00,75.31,0.03668
17073,2023-06-16 07:24:00,75.34,0.03662
17074,2023-06-16 07:25:00,75.27,0.03662
17075,2023-06-16 07:26:00,75.28,0.0366
17076,2023-06-16 07:27:00,75.33,0.0366
17077,2023-06-16 07:28:00,75.39,0.0366
17078,2023-06-16 07:29:00,75.37,0.0366
17079,2023-06-16 07:30:00,75.35,0.0366
17080,2023-06-16 07:31:00,75.35,0.0366
17081,2023-06-16 07:32:00,75.37,0.03658
17082,2023-06-16 07:33:00,75.4,0.03663
17083,2023-06-16 07:34:00,75.43,0.03664
17084,2023-06-16 07:35:00,75.4,0.03664
17085,2023-06-16 07:36:00,75.44,0.03664
17086,2023-06-16 07:37:00,75.44,0.03664
17087,2023-06-16 07:38:00,75.48,0.03663
17088,2023-06-16 07:39:00,75.44,0.03663
17089,2023-06-16 07:40:00,75.47,0.03663
17090,2023-06-16 07:41:00,75.51,0.03658
17091,2023-06-16 07:42:00,75.51,0.03658
17092,2023-06-16 07:43:00,75.54,0.03665
17093,2023-06-16 07:44:00,75.55,0.0367
17094,2023-06-16 07:45:00,75.55,0.03667
17095,2023-06-16 07:46:00,75.55,0.03658
17096,2023-06-16 07:47:00,75.38,0.03658
17097,2023-06-16 07:48:00,75.42,0.03658
17098,2023-06-16 07:49:00,75.44,0.03658
17099,2023-06-16 07:50:00,75.43,0.03658
17100,2023-06-16 07:51:00,75.48,0.03656
17101,2023-06-16 07:52:00,75.43,0.03656
17102,2023-06-16 07:53:00,75.45,0.03656
17103,2023-06-16 07:54:00,75.43,0.03656
17104,2023-06-16 07:55:00,75.48,0.03656
17105,2023-06-16 07:56:00,75.46,0.03656
17106,2023-06-16 07:57:00,75.44,0.03665
17107,2023-06-16 07:58:00,75.35,0.03667
17108,2023-06-16 07:59:00,75.31,0.03675
17109,2023-06-16 08:00:00,75.34,0.03675
17110,2023-06-16 08:01:00,75.33,0.03675
17111,2023-06-16 08:02:00,75.35,0.03676
17112,2023-06-16 08:03:00,75.31,0.03676
17113,2023-06-16 08:04:00,75.29,0.03676
17114,2023-06-16 08:05:00,75.32,0.03678
17115,2023-06-16 08:06:00,75.33,0.03678
17116,2023-06-16 08:07:00,75.36,0.0368
17117,2023-06-16 08:08:00,75.4,0.0368
17118,2023-06-16 08:09:00,75.4,0.0368
17119,2023-06-16 08:10:00,75.48,0.03682
17120,2023-06-16 08:11:00,75.5,0.03682
17121,2023-06-16 08:12:00,75.48,0.03682
17122,2023-06-16 08:13:00,75.37,0.03682
17123,2023-06-16 08:14:00,75.36,0.03684
17124,2023-06-16 08:15:00,75.36,0.03692
17125,2023-06-16 08:16:00,75.27,0.03686
17126,2023-06-16 08:17:00,75.31,0.03686
17127,2023-06-16 08:18:00,75.32,0.03688
17128,2023-06-16 08:19:00,75.31,0.03688
17129,2023-06-16 08:20:00,75.33,0.03696
17130,2023-06-16 08:21:00,75.31,0.03695
17131,2023-06-16 08:22:00,75.35,0.03697
17132,2023-06-16 08:23:00,75.33,0.03697
17133,2023-06-16 08:24:00,75.33,0.03702
17134,2023-06-16 08:25:00,75.32,0.0371
17135,2023-06-16 08:26:00,75.34,0.0371
17136,2023-06-16 08:27:00,75.35,0.03719
17137,2023-06-16 08:28:00,75.39,0.03736
17138,2023-06-16 08:29:00,75.37,0.03749
17139,2023-06-16 08:30:00,75.33,0.03734
17140,2023-06-16 08:31:00,75.29,0.03723
17141,2023-06-16 08:32:00,75.27,0.03714
17142,2023-06-16 08:33:00,75.31,0.03714
17143,2023-06-16 08:34:00,75.32,0.03737
17144,2023-06-16 08:35:00,75.27,0.03723
17145,2023-06-16 08:36:00,75.31,0.03719
17146,2023-06-16 08:37:00,75.3,0.03716
17147,2023-06-16 08:38:00,75.3,0.03719
17148,2023-06-16 08:39:00,75.34,0.03721
17149,2023-06-16 08:40:00,75.4,0.0372
17150,2023-06-16 08:41:00,75.39,0.0372
17151,2023-06-16 08:42:00,75.32,0.03717
17152,2023-06-16 08:43:00,75.29,0.03717
17153,2023-06-16 08:44:00,75.27,0.03708
17154,2023-06-16 08:45:00,75.3,0.03709
17155,2023-06-16 08:46:00,75.33,0.03713
17156,2023-06-16 08:47:00,75.31,0.03713
17157,2023-06-16 08:48:00,75.34,0.03728
17158,2023-06-16 08:49:00,75.31,0.03728
17159,2023-06-16 08:50:00,75.3,0.03728
17160,2023-06-16 08:51:00,75.29,0.03728
17161,2023-06-16 08:52:00,75.24,0.03728
17162,2023-06-16 08:53:00,75.24,0.03726
17163,2023-06-16 08:54:00,75.24,0.03726
17164,2023-06-16 08:55:00,75.25,0.03728
17165,2023-06-16 08:56:00,75.25,0.03728
17166,2023-06-16 08:57:00,75.28,0.03729
17167,2023-06-16 08:58:00,75.27,0.03729
17168,2023-06-16 08:59:00,75.3,0.03724
17169,2023-06-16 09:00:00,75.34,0.03724
17170,2023-06-16 09:01:00,75.33,0.03723
17171,2023-06-16 09:02:00,75.28,0.03723
17172,2023-06-16 09:03:00,75.24,0.03721
17173,2023-06-16 09:04:00,75.25,0.03721
17174,2023-06-16 09:05:00,75.25,0.03721
17175,2023-06-16 09:06:00,75.25,0.03721
17176,2023-06-16 09:07:00,75.26,0.03721
17177,2023-06-16 09:08:00,75.23,0.03719
17178,2023-06-16 09:09:00,75.26,0.03719
17179,2023-06-16 09:10:00,75.31,0.03721
17180,2023-06-16 09:11:00,75.26,0.03722
17181,2023-06-16 09:12:00,75.32,0.03724
17182,2023-06-16 09:13:00,75.3,0.03728
17183,2023-06-16 09:14:00,75.37,0.03736
17184,2023-06-16 09:15:00,75.36,0.03736
17185,2023-06-16 09:16:00,75.36,0.03739
17186,2023-06-16 09:17:00,75.47,0.03737
17187,2023-06-16 09:18:00,75.51,0.03737
17188,2023-06-16 09:19:00,75.45,0.03737
17189,2023-06-16 09:20:00,75.46,0.03748
17190,2023-06-16 09:21:00,75.59,0.03752
17191,2023-06-16 09:22:00,75.52,0.03755
17192,2023-06-16 09:23:00,75.56,0.0376
17193,2023-06-16 09:24:00,75.54,0.03759
17194,2023-06-16 09:25:00,75.57,0.03759
17195,2023-06-16 09:26:00,75.55,0.03755
17196,2023-06-16 09:27:00,75.57,0.03757
17197,2023-06-16 09:28:00,75.56,0.03767
17198,2023-06-16 09:29:00,75.56,0.03767
17199,2023-06-16 09:30:00,75.56,0.03793
17200,2023-06-16 09:31:00,75.58,0.03792
17201,2023-06-16 09:32:00,75.63,0.03791
17202,2023-06-16 09:33:00,75.57,0.03789
17203,2023-06-16 09:34:00,75.49,0.03793
17204,2023-06-16 09:35:00,75.5,0.0379
17205,2023-06-16 09:36:00,75.47,0.03778
17206,2023-06-16 09:37:00,75.45,0.03762
17207,2023-06-16 09:38:00,75.55,0.03765
17208,2023-06-16 09:39:00,75.53,0.03805
17209,2023-06-16 09:40:00,75.52,0.03798
17210,2023-06-16 09:41:00,75.5,0.03794
17211,2023-06-16 09:42:00,75.52,0.03796
17212,2023-06-16 09:43:00,75.51,0.03799
17213,2023-06-16 09:44:00,75.48,0.03799
17214,2023-06-16 09:45:00,75.45,0.038
17215,2023-06-16 09:46:00,75.46,0.03806
17216,2023-06-16 09:47:00,75.43,0.03801
17217,2023-06-16 09:48:00,75.49,0.03793
17218,2023-06-16 09:49:00,75.5,0.0377
17219,2023-06-16 09:50:00,75.49,0.03773
17220,2023-06-16 09:51:00,75.44,0.03763
17221,2023-06-16 09:52:00,75.43,0.03769
17222,2023-06-16 09:53:00,75.43,0.03764
17223,2023-06-16 09:54:00,75.33,0.03764
17224,2023-06-16 09:55:00,75.31,0.03772
17225,2023-06-16 09:56:00,75.31,0.03772
17226,2023-06-16 09:57:00,75.25,0.03773
17227,2023-06-16 09:58:00,75.23,0.03773
17228,2023-06-16 09:59:00,75.21,0.03773
17229,2023-06-16 10:00:00,75.27,0.03773
17230,2023-06-16 10:01:00,75.24,0.03772
17231,2023-06-16 10:02:00,75.22,0.03773
17232,2023-06-16 10:03:00,75.2,0.03772
17233,2023-06-16 10:04:00,75.2,0.03767
17234,2023-06-16 10:05:00,75.22,0.03767
17235,2023-06-16 10:06:00,75.31,0.03766
17236,2023-06-16 10:07:00,75.32,0.03766
17237,2023-06-16 10:08:00,75.32,0.03767
17238,2023-06-16 10:09:00,75.37,0.03767
17239,2023-06-16 10:10:00,75.31,0.03767
17240,2023-06-16 10:11:00,75.33,0.03766
17241,2023-06-16 10:12:00,75.35,0.03768
17242,2023-06-16 10:13:00,75.37,0.03768
17243,2023-06-16 10:14:00,75.4,0.03768
17244,2023-06-16 10:15:00,75.4,0.03768
17245,2023-06-16 10:16:00,75.45,0.03779
17246,2023-06-16 10:17:00,75.42,0.03779
17247,2023-06-16 10:18:00,75.41,0.03779
17248,2023-06-16 10:19:00,75.43,0.03777
17249,2023-06-16 10:20:00,75.49,0.03778
17250,2023-06-16 10:21:00,75.47,0.03781
17251,2023-06-16 10:22:00,75.48,0.03781
17252,2023-06-16 10:23:00,75.49,0.03803
17253,2023-06-16 10:24:00,75.49,0.03774
17254,2023-06-16 10:25:00,75.45,0.03771
17255,2023-06-16 10:26:00,75.46,0.03771
17256,2023-06-16 10:27:00,75.46,0.03771
17257,2023-06-16 10:28:00,75.48,0.03768
17258,2023-06-16 10:29:00,75.47,0.03777
17259,2023-06-16 10:30:00,75.46,0.03777
17260,2023-06-16 10:31:00,75.47,0.03783
17261,2023-06-16 10:32:00,75.5,0.03783
17262,2023-06-16 10:33:00,75.5,0.03784
17263,2023-06-16 10:34:00,75.48,0.03778
17264,2023-06-16 10:35:00,75.47,0.03785
17265,2023-06-16 10:36:00,75.49,0.03782
17266,2023-06-16 10:37:00,75.49,0.03782
17267,2023-06-16 10:38:00,75.47,0.0378
17268,2023-06-16 10:39:00,75.47,0.0378
17269,2023-06-16 10:40:00,75.48,0.0378
17270,2023-06-16 10:41:00,75.49,0.0378
17271,2023-06-16 10:42:00,75.47,0.0378
17272,2023-06-16 10:43:00,75.46,0.0378
17273,2023-06-16 10:44:00,75.46,0.0378
17274,2023-06-16 10:45:00,75.44,0.03775
17275,2023-06-16 10:46:00,75.43,0.03777
17276,2023-06-16 10:47:00,75.43,0.03772
17277,2023-06-16 10:48:00,75.44,0.03773
17278,2023-06-16 10:49:00,75.46,0.03773
17279,2023-06-16 10:50:00,75.47,0.03773
17280,2023-06-16 10:51:00,75.46,0.03772
17281,2023-06-16 10:52:00,75.43,0.03771
17282,2023-06-16 10:53:00,75.46,0.0377
17283,2023-06-16 10:54:00,75.46,0.03776
17284,2023-06-16 10:55:00,75.47,0.03778
17285,2023-06-16 10:56:00,75.46,0.03778
17286,2023-06-16 10:57:00,75.43,0.0378
17287,2023-06-16 10:58:00,75.46,0.0378
17288,2023-06-16 10:59:00,75.44,0.0378
17289,2023-06-16 11:00:00,75.43,0.0378
17290,2023-06-16 11:01:00,75.42,0.0378
17291,2023-06-16 11:02:00,75.42,0.0378
17292,2023-06-16 11:03:00,75.45,0.0378
17293,2023-06-16 11:04:00,75.44,0.03775
17294,2023-06-16 11:05:00,75.47,0.03776
17295,2023-06-16 11:06:00,75.49,0.03775
17296,2023-06-16 11:07:00,75.5,0.03771
17297,2023-06-16 11:08:00,75.49,0.03771
17298,2023-06-16 11:09:00,75.41,0.03771
17299,2023-06-16 11:10:00,75.39,0.0377
17300,2023-06-16 11:11:00,75.31,0.0377
17301,2023-06-16 11:12:00,75.26,0.0377
17302,2023-06-16 11:13:00,75.3,0.0377
17303,2023-06-16 11:14:00,75.34,0.0377
17304,2023-06-16 11:15:00,75.33,0.0377
17305,2023-06-16 11:16:00,75.29,0.0377
17306,2023-06-16 11:17:00,75.26,0.0377
17307,2023-06-16 11:18:00,75.29,0.0377
17308,2023-06-16 11:19:00,75.31,0.0377
17309,2023-06-16 11:20:00,75.36,0.0377
17310,2023-06-16 11:21:00,75.39,0.0377
17311,2023-06-16 11:22:00,75.38,0.0377
17312,2023-06-16 11:23:00,75.43,0.03776
17313,2023-06-16 11:24:00,75.41,0.03776
17314,2023-06-16 11:25:00,75.35,0.03776
17315,2023-06-16 11:26:00,75.38,0.03776
17316,2023-06-16 11:27:00,75.37,0.03776
17317,2023-06-16 11:28:00,75.4,0.03776
17318,2023-06-16 11:29:00,75.42,0.03777
17319,2023-06-16 11:30:00,75.39,0.03777
17320,2023-06-16 11:31:00,75.41,0.03776
17321,2023-06-16 11:32:00,75.36,0.03776
17322,2023-06-16 11:33:00,75.35,0.03776
17323,2023-06-16 11:34:00,75.41,0.03776
17324,2023-06-16 11:35:00,75.42,0.03775
17325,2023-06-16 11:36:00,75.43,0.03775
17326,2023-06-16 11:37:00,75.47,0.0378
17327,2023-06-16 11:38:00,75.5,0.0378
17328,2023-06-16 11:39:00,75.53,0.03783
17329,2023-06-16 11:40:00,75.56,0.03784
17330,2023-06-16 11:41:00,75.53,0.03787
17331,2023-06-16 11:42:00,75.56,0.03786
17332,2023-06-16 11:43:00,75.52,0.03786
17333,2023-06-16 11:44:00,75.55,0.03786
17334,2023-06-16 11:45:00,75.6,0.03771
17335,2023-06-16 11:46:00,75.51,0.03771
17336,2023-06-16 11:47:00,75.5,0.0377
17337,2023-06-16 11:48:00,75.5,0.0377
17338,2023-06-16 11:49:00,75.43,0.0377
17339,2023-06-16 11:50:00,75.49,0.0377
17340,2023-06-16 11:51:00,75.49,0.0377
17341,2023-06-16 11:52:00,75.51,0.0377
17342,2023-06-16 11:53:00,75.49,0.03775
17343,2023-06-16 11:54:00,75.5,0.03775
17344,2023-06-16 11:55:00,75.44,0.03775
17345,2023-06-16 11:56:00,75.41,0.03776
17346,2023-06-16 11:57:00,75.41,0.03771
17347,2023-06-16 11:58:00,75.45,0.03777
17348,2023-06-16 11:59:00,75.46,0.0377
17349,2023-06-16 12:00:00,75.46,0.0377
17350,2023-06-16 12:01:00,75.5,0.03776
17351,2023-06-16 12:02:00,75.49,0.03779
17352,2023-06-16 12:03:00,75.53,0.03779
17353,2023-06-16 12:04:00,75.52,0.03778
17354,2023-06-16 12:05:00,75.49,0.03775
17355,2023-06-16 12:06:00,75.48,0.03775
17356,2023-06-16 12:07:00,75.46,0.03776
17357,2023-06-16 12:08:00,75.41,0.03775
17358,2023-06-16 12:09:00,75.43,0.0377
17359,2023-06-16 12:10:00,75.42,0.03772
17360,2023-06-16 12:11:00,75.4,0.03772
17361,2023-06-16 12:12:00,75.34,0.03772
17362,2023-06-16 12:13:00,75.34,0.03772
17363,2023-06-16 12:14:00,75.27,0.03777
17364,2023-06-16 12:15:00,75.28,0.03777
17365,2023-06-16 12:16:00,75.33,0.03774
17366,2023-06-16 12:17:00,75.28,0.0377
17367,2023-06-16 12:18:00,75.21,0.03755
17368,2023-06-16 12:19:00,75.14,0.03754
17369,2023-06-16 12:20:00,74.98,0.03753
17370,2023-06-16 12:21:00,75.02,0.03751
17371,2023-06-16 12:22:00,74.92,0.03732
17372,2023-06-16 12:23:00,74.92,0.03719
17373,2023-06-16 12:24:00,74.86,0.03706
17374,2023-06-16 12:25:00,74.95,0.037
17375,2023-06-16 12:26:00,74.85,0.0369
17376,2023-06-16 12:27:00,74.7,0.03688
17377,2023-06-16 12:28:00,74.65,0.03681
17378,2023-06-16 12:29:00,74.63,0.03668
17379,2023-06-16 12:30:00,74.59,0.03682
17380,2023-06-16 12:31:00,74.52,0.03688
17381,2023-06-16 12:32:00,74.72,0.03696
17382,2023-06-16 12:33:00,74.57,0.03682
17383,2023-06-16 12:34:00,74.64,0.03663
17384,2023-06-16 12:35:00,74.71,0.03658
17385,2023-06-16 12:36:00,74.64,0.03668
17386,2023-06-16 12:37:00,74.58,0.03663
17387,2023-06-16 12:38:00,74.58,0.03649
17388,2023-06-16 12:39:00,74.59,0.03653
17389,2023-06-16 12:40:00,74.68,0.03653
17390,2023-06-16 12:41:00,74.61,0.03653
17391,2023-06-16 12:42:00,74.54,0.03645
17392,2023-06-16 12:43:00,74.6,0.03653
17393,2023-06-16 12:44:00,74.58,0.03642
17394,2023-06-16 12:45:00,74.78,0.03666
17395,2023-06-16 12:46:00,74.72,0.03667
17396,2023-06-16 12:47:00,74.72,0.03667
17397,2023-06-16 12:48:00,74.72,0.03673
17398,2023-06-16 12:49:00,74.78,0.03679
17399,2023-06-16 12:50:00,74.69,0.037
17400,2023-06-16 12:51:00,74.7,0.03692
17401,2023-06-16 12:52:00,74.69,0.03688
17402,2023-06-16 12:53:00,74.63,0.03695
17403,2023-06-16 12:54:00,74.61,0.03687
17404,2023-06-16 12:55:00,74.64,0.03687
17405,2023-06-16 12:56:00,74.62,0.03687
17406,2023-06-16 12:57:00,74.66,0.03687
17407,2023-06-16 12:58:00,74.71,0.03687
17408,2023-06-16 12:59:00,74.69,0.03692
17409,2023-06-16 13:00:00,74.73,0.0369
17410,2023-06-16 13:01:00,74.67,0.03693
17411,2023-06-16 13:02:00,74.69,0.03693
17412,2023-06-16 13:03:00,74.75,0.03687
17413,2023-06-16 13:04:00,74.82,0.03687
17414,2023-06-16 13:05:00,74.86,0.03687
17415,2023-06-16 13:06:00,74.88,0.03687
17416,2023-06-16 13:07:00,74.94,0.03687
17417,2023-06-16 13:08:00,74.91,0.03687
17418,2023-06-16 13:09:00,74.94,0.03694
17419,2023-06-16 13:10:00,74.91,0.03692
17420,2023-06-16 13:11:00,74.94,0.03691
17421,2023-06-16 13:12:00,74.95,0.03691
17422,2023-06-16 13:13:00,74.92,0.03691
17423,2023-06-16 13:14:00,74.91,0.03687
17424,2023-06-16 13:15:00,74.96,0.03687
17425,2023-06-16 13:16:00,74.98,0.03687
17426,2023-06-16 13:17:00,74.99,0.03687
17427,2023-06-16 13:18:00,75.04,0.03687
17428,2023-06-16 13:19:00,75.11,0.0369
17429,2023-06-16 13:20:00,75.13,0.0369
17430,2023-06-16 13:21:00,75.08,0.03693
17431,2023-06-16 13:22:00,75.07,0.03701
17432,2023-06-16 13:23:00,75.09,0.03701
17433,2023-06-16 13:24:00,75.09,0.03703
17434,2023-06-16 13:25:00,75.08,0.03703
17435,2023-06-16 13:26:00,75.14,0.03701
17436,2023-06-16 13:27:00,75.13,0.03701
17437,2023-06-16 13:28:00,75.06,0.03701
17438,2023-06-16 13:29:00,75.09,0.03702
17439,2023-06-16 13:30:00,75.14,0.03708
17440,2023-06-16 13:31:00,75.13,0.03713
17441,2023-06-16 13:32:00,75.11,0.0371
17442,2023-06-16 13:33:00,75.14,0.03701
17443,2023-06-16 13:34:00,75.15,0.03711
17444,2023-06-16 13:35:00,75.17,0.03714
17445,2023-06-16 13:36:00,75.09,0.03714
17446,2023-06-16 13:37:00,75.16,0.03714
17447,2023-06-16 13:38:00,75.16,0.03714
17448,2023-06-16 13:39:00,75.12,0.03714
17449,2023-06-16 13:40:00,75.14,0.03714
17450,2023-06-16 13:41:00,75.17,0.03709
17451,2023-06-16 13:42:00,75.13,0.03709
17452,2023-06-16 13:43:00,75.16,0.03709
17453,2023-06-16 13:44:00,75.17,0.03709
17454,2023-06-16 13:45:00,75.09,0.03709
17455,2023-06-16 13:46:00,75.06,0.03709
17456,2023-06-16 13:47:00,75.02,0.03709
17457,2023-06-16 13:48:00,75.02,0.03709
17458,2023-06-16 13:49:00,75.01,0.03708
17459,2023-06-16 13:50:00,74.97,0.03708
17460,2023-06-16 13:51:00,74.95,0.03714
17461,2023-06-16 13:52:00,74.99,0.03714
17462,2023-06-16 13:53:00,75.02,0.03702
17463,2023-06-16 13:54:00,74.95,0.03702
17464,2023-06-16 13:55:00,74.99,0.03702
17465,2023-06-16 13:56:00,75.01,0.03701
17466,2023-06-16 13:57:00,74.97,0.03701
17467,2023-06-16 13:58:00,74.97,0.037
17468,2023-06-16 13:59:00,74.92,0.037
17469,2023-06-16 14:00:00,74.98,0.037
17470,2023-06-16 14:01:00,74.97,0.037
17471,2023-06-16 14:02:00,74.97,0.03701
17472,2023-06-16 14:03:00,75.01,0.037
17473,2023-06-16 14:04:00,75.03,0.037
17474,2023-06-16 14:05:00,75.04,0.03701
17475,2023-06-16 14:06:00,74.96,0.03711
17476,2023-06-16 14:07:00,74.97,0.03711
17477,2023-06-16 14:08:00,74.95,0.03702
17478,2023-06-16 14:09:00,74.86,0.037
17479,2023-06-16 14:10:00,74.86,0.0368
17480,2023-06-16 14:11:00,74.83,0.0368
17481,2023-06-16 14:12:00,74.88,0.03685
17482,2023-06-16 14:13:00,74.87,0.03687
17483,2023-06-16 14:14:00,74.85,0.03675
17484,2023-06-16 14:15:00,74.87,0.03679
17485,2023-06-16 14:16:00,74.96,0.03683
17486,2023-06-16 14:17:00,74.98,0.03689
17487,2023-06-16 14:18:00,74.95,0.03689
17488,2023-06-16 14:19:00,75.01,0.03689
17489,2023-06-16 14:20:00,75.02,0.03689
17490,2023-06-16 14:21:00,75.04,0.03689
17491,2023-06-16 14:22:00,75.05,0.03689
17492,2023-06-16 14:23:00,75.01,0.03691
17493,2023-06-16 14:24:00,75.02,0.0369
17494,2023-06-16 14:25:00,74.95,0.0369
17495,2023-06-16 14:26:00,74.95,0.0369
17496,2023-06-16 14:27:00,75.01,0.0369
17497,2023-06-16 14:28:00,75.06,0.03699
17498,2023-06-16 14:29:00,75.07,0.03699
17499,2023-06-16 14:30:00,74.94,0.03699
17500,2023-06-16 14:31:00,74.91,0.03689
17501,2023-06-16 14:32:00,74.91,0.03685
17502,2023-06-16 14:33:00,74.94,0.03685
17503,2023-06-16 14:34:00,74.99,0.03685
17504,2023-06-16 14:35:00,74.99,0.03685
17505,2023-06-16 14:36:00,74.95,0.0369
17506,2023-06-16 14:37:00,74.94,0.03684
17507,2023-06-16 14:38:00,74.95,0.03669
17508,2023-06-16 14:39:00,74.99,0.03665
17509,2023-06-16 14:40:00,74.89,0.0366
17510,2023-06-16 14:41:00,74.93,0.0365
17511,2023-06-16 14:42:00,74.91,0.03649
17512,2023-06-16 14:43:00,74.88,0.03649
17513,2023-06-16 14:44:00,74.86,0.03649
17514,2023-06-16 14:45:00,74.82,0.03649
17515,2023-06-16 14:46:00,74.82,0.03641
17516,2023-06-16 14:47:00,74.87,0.03644
17517,2023-06-16 14:48:00,74.93,0.03653
17518,2023-06-16 14:49:00,74.92,0.03653
17519,2023-06-16 14:50:00,74.93,0.03672
17520,2023-06-16 14:51:00,74.95,0.03672
17521,2023-06-16 14:52:00,74.98,0.03672
17522,2023-06-16 14:53:00,75.02,0.03668
17523,2023-06-16 14:54:00,74.99,0.03664
17524,2023-06-16 14:55:00,74.96,0.03664
17525,2023-06-16 14:56:00,74.92,0.0366
17526,2023-06-16 14:57:00,74.91,0.0366
17527,2023-06-16 14:58:00,74.96,0.03659
17528,2023-06-16 14:59:00,74.96,0.03659
17529,2023-06-16 15:00:00,74.98,0.03659
17530,2023-06-16 15:01:00,74.97,0.03659
17531,2023-06-16 15:02:00,74.97,0.03657
17532,2023-06-16 15:03:00,75.02,0.03667
17533,2023-06-16 15:04:00,75.15,0.03658
17534,2023-06-16 15:05:00,75.27,0.03658
17535,2023-06-16 15:06:00,75.16,0.03658
17536,2023-06-16 15:07:00,75.15,0.03663
17537,2023-06-16 15:08:00,75.2,0.03664
17538,2023-06-16 15:09:00,75.22,0.03667
17539,2023-06-16 15:10:00,75.16,0.03667
17540,2023-06-16 15:11:00,75.17,0.03667
17541,2023-06-16 15:12:00,75.16,0.03671
17542,2023-06-16 15:13:00,75.17,0.03671
17543,2023-06-16 15:14:00,75.13,0.03666
17544,2023-06-16 15:15:00,75.07,0.03666
17545,2023-06-16 15:16:00,75.11,0.03666
17546,2023-06-16 15:17:00,75.1,0.03666
17547,2023-06-16 15:18:00,75.11,0.03666
17548,2023-06-16 15:19:00,75.09,0.03666
17549,2023-06-16 15:20:00,75.09,0.03666
17550,2023-06-16 15:21:00,75.13,0.03658
17551,2023-06-16 15:22:00,75.1,0.03658
17552,2023-06-16 15:23:00,75.08,0.03658
17553,2023-06-16 15:24:00,75.06,0.03658
17554,2023-06-16 15:25:00,75.05,0.03653
17555,2023-06-16 15:26:00,75.05,0.03653
17556,2023-06-16 15:27:00,75.09,0.03653
17557,2023-06-16 15:28:00,75.11,0.03653
17558,2023-06-16 15:29:00,75.11,0.03653
17559,2023-06-16 15:30:00,75.1,0.03655
17560,2023-06-16 15:31:00,75.16,0.03655
17561,2023-06-16 15:32:00,75.23,0.03662
17562,2023-06-16 15:33:00,75.19,0.03662
17563,2023-06-16 15:34:00,75.19,0.03662
17564,2023-06-16 15:35:00,75.15,0.03662
17565,2023-06-16 15:36:00,75.09,0.03657
17566,2023-06-16 15:37:00,75.11,0.03649
17567,2023-06-16 15:38:00,75.11,0.03646
17568,2023-06-16 15:39:00,75.13,0.03646
17569,2023-06-16 15:40:00,75.12,0.03646
17570,2023-06-16 15:41:00,75.11,0.03646
17571,2023-06-16 15:42:00,75.14,0.03646
17572,2023-06-16 15:43:00,75.09,0.03646
17573,2023-06-16 15:44:00,75.01,0.03641
17574,2023-06-16 15:45:00,74.98,0.03637
17575,2023-06-16 15:46:00,74.46,0.03616
17576,2023-06-16 15:47:00,74.43,0.03608
17577,2023-06-16 15:48:00,74.59,0.03606
17578,2023-06-16 15:49:00,74.62,0.03621
17579,2023-06-16 15:50:00,74.66,0.03622
17580,2023-06-16 15:51:00,74.59,0.03608
17581,2023-06-16 15:52:00,74.58,0.03605
17582,2023-06-16 15:53:00,74.63,0.03605
17583,2023-06-16 15:54:00,74.73,0.03612
17584,2023-06-16 15:55:00,74.77,0.03612
17585,2023-06-16 15:56:00,74.94,0.03623
17586,2023-06-16 15:57:00,75.34,0.03659
17587,2023-06-16 15:58:00,75.55,0.03669
17588,2023-06-16 15:59:00,75.42,0.03673
17589,2023-06-16 16:00:00,75.65,0.03681
17590,2023-06-16 16:01:00,75.66,0.03685
17591,2023-06-16 16:02:00,75.5,0.03684
17592,2023-06-16 16:03:00,75.25,0.03663
17593,2023-06-16 16:04:00,75.2,0.03663
